nom_station;coordonneesXY;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
DAMIGNY - Rue Lazare Carnot;"[0.0822473019361496; 48.44809341430664]";1;22;false;0.0822473019361496;48.44809341430664
EVREUX - Rue Du Luxembourg;"[1.185302972793579; 49.3347396850586]";2;3.4;false;1.185302972793579;49.3347396850586
BOULAZAC - Avenue Firmin Bouvier;"[0.7703710198402405; 45.17679214477539]";2;3.4;false;0.7703710198402405;45.17679214477539
BEZONS - Rue Louis Rameau;"[2.2130260467529297; 48.920509338378906]";2;7;false;2.2130260467529297;48.920509338378906
FAISSAULT - Zone D'activité Départementale;"[4.5056471824646; 49.60439682006836]";2;7;false;4.5056471824646;49.60439682006836
TOULOUSE- Route De Bayonne;"[1.383033037185669; 43.6085319519043]";2;22.0;false;1.383033037185669;43.6085319519043
TOULOUSE - Route D'Espagne;"[1.4240440130233765; 43.57374572753906]";2;22;false;1.4240440130233765;43.57374572753906
TOULOUSE - Route D'Espagne;"[1.4240440130233765; 43.57374572753906]";2;3.7;false;1.4240440130233765;43.57374572753906
TOULOUSE - Rue Des Bourrassols;"[1.4263770580291748; 43.60106658935547]";2;22.0;false;1.4263770580291748;43.60106658935547
TOULOUSE - Rue Des Bourrassols;"[1.4263770580291748; 43.60106658935547]";2;22.0;false;1.4263770580291748;43.60106658935547
TOULOUSE - Rue Henri Desbals;"[1.4142789840698242; 43.582218170166016]";2;22;false;1.4142789840698242;43.582218170166016
TOULOUSE - Rue Henri Desbals;"[1.4142789840698242; 43.582218170166016]";2;3.7;false;1.4142789840698242;43.582218170166016
TOULOUSE - Rue Serge Gainsbourg;"[1.46219003200531; 43.63627624511719]";2;22.0;false;1.46219003200531;43.63627624511719
TOULOUSE - Rue Serge Gainsbourg;"[1.46219003200531; 43.63627624511719]";2;22.0;false;1.46219003200531;43.63627624511719
TOULOUSE- Route De Bayonne;"[1.383033037185669; 43.6085319519043]";2;22;false;1.383033037185669;43.6085319519043
BEZONS - Rue Louis Rameau;"[2.2130260467529297; 48.920509338378906]";2;7;false;2.2130260467529297;48.920509338378906
TOURNEFEUILLE - Impasse Max Baylac;"[1.3466449975967407; 43.58344268798828]";2;3.7;false;1.3466449975967407;43.58344268798828
TOURNEFEUILLE - Impasse Max Baylac;"[1.3466449975967407; 43.58344268798828]";2;3.7;false;1.3466449975967407;43.58344268798828
VILLENEUVE TOLOSANE - Rene Cassin;"[1.3429609537124634; 43.525081634521484]";2;22.0;false;1.3429609537124634;43.525081634521484
VILLENEUVE TOLOSANE - Rene Cassin;"[1.3429609537124634; 43.525081634521484]";2;22.0;false;1.3429609537124634;43.525081634521484
AUCH - Rue Henri Matisse;"[0.6201379895210266; 43.660030364990234]";2;3.7;false;0.6201379895210266;43.660030364990234
AUCH - Rue Henri Matisse;"[0.6201379895210266; 43.660030364990234]";2;22;false;0.6201379895210266;43.660030364990234
BALLAN MIRE - Rue Alfred Kastler;"[0.5993829965591431; 47.31443786621094]";2;3.7;false;0.5993829965591431;47.31443786621094
BALLAN MIRE - Rue Alfred Kastler;"[0.5993829965591431; 47.31443786621094]";2;7;false;0.5993829965591431;47.31443786621094
EVREUX - Rue Du Luxembourg;"[1.185302972793579; 49.3347396850586]";2;7;false;1.185302972793579;49.3347396850586
FAISSAULT - Zone D'activité Départementale;"[4.5056471824646; 49.60439682006836]";2;7;false;4.5056471824646;49.60439682006836
TOULOUSE - Place Paul Riché;"[1.432755947113037; 43.647430419921875]";2;22.0;false;1.432755947113037;43.647430419921875
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;22;false;3.861236095428467;43.57265853881836
MONTAUBAN - Avenue de l'Europe;"[1.3371509313583374; 43.997005462646484]";2;22;false;1.3371509313583374;43.997005462646484
MONTAUBAN - Avenue de l'Europe;"[1.3371509313583374; 43.997005462646484]";2;3.4;false;1.3371509313583374;43.997005462646484
MONTMELIAN -  avenue Paul Louis Merlin;"[6.055869102478027; 45.50422668457031]";2;3.4;false;6.055869102478027;45.50422668457031
FRELINGHIEN - Place des Combatants;"[2.9322500228881836; 50.71177291870117]";2;18.0;false;2.9322500228881836;50.71177291870117
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;3.7;false;3.861236095428467;43.57265853881836
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;22;false;3.861236095428467;43.57265853881836
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;3.7;false;3.861236095428467;43.57265853881836
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;22;false;3.861236095428467;43.57265853881836
MONTPELLIER - Rue Georges Onslow;"[3.861236095428467; 43.57265853881836]";6;3.7;false;3.861236095428467;43.57265853881836
MASSY - Route De La Bonde;"[2.2807929515838623; 48.72230529785156]";2;7;false;2.2807929515838623;48.72230529785156
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;4;false;1.5159845352172852;43.64775085449219
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;4;false;1.5159845352172852;43.64775085449219
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;22;false;1.5159845352172852;43.64775085449219
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;22;false;1.5159845352172852;43.64775085449219
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;4;false;1.5159845352172852;43.64775085449219
MONTRABE - Allée de Longueterre;"[1.5159845352172852; 43.64775085449219]";6;22;false;1.5159845352172852;43.64775085449219
NARBONNE - Rue de Saint Germain;"[2.9952445030212402; 43.165489196777344]";1;11;false;2.9952445030212402;43.165489196777344
NIORT - Rue Jean-François Cail;"[0.41237300634384155; 46.331172943115234]";3;3.4;false;0.41237300634384155;46.331172943115234
MASSY - Route De La Bonde;"[2.2807929515838623; 48.72230529785156]";2;3.7;false;2.2807929515838623;48.72230529785156
MARGUERITTES - Avenue Clément Ader;"[4.441958904266357; 43.865577697753906]";2;22;false;4.441958904266357;43.865577697753906
FEYZIN - Rue Henri Becquerel;"[4.852827072143555; 45.674827575683594]";2;7;false;4.852827072143555;45.674827575683594
LE PONTET - Chemin de panisset;"[4.863199234008789; 43.97460174560547]";2;7.4;false;4.863199234008789;43.97460174560547
FEYZIN - Rue Henri Becquerel;"[4.852827072143555; 45.674827575683594]";2;7;false;4.852827072143555;45.674827575683594
GENAS - Rue Jean Perrin;"[4.997018337249756; 45.71142578125]";1;22;false;4.997018337249756;45.71142578125
LA ROCHE SUR YON - Rue Pierre Allut;"[-1.3479410409927368; 46.669132232666016]";2;3.4;false;-1.3479410409927368;46.669132232666016
LA ROCHE SUR YON - Rue Pierre Allut;"[-1.3479410409927368; 46.669132232666016]";2;7.0;false;-1.3479410409927368;46.669132232666016
LA SELLE EN LUITRE - Rue Alfred SAUVY;"[-1.1696120500564575; 48.33696365356445]";2;7;false;-1.1696120500564575;48.33696365356445
LA SELLE EN LUITRE - Rue Alfred SAUVY;"[-1.1696120500564575; 48.33696365356445]";2;7;false;-1.1696120500564575;48.33696365356445
LE BIGNON - Rue des Fontenelles;"[1.5021740198135376; 47.12167739868164]";2;7.4;false;1.5021740198135376;47.12167739868164
LE BIGNON - Rue des Fontenelles;"[1.5021740198135376; 47.12167739868164]";2;3.4;false;1.5021740198135376;47.12167739868164
LE PONTET - Chemin de panisset;"[4.863199234008789; 43.97460174560547]";2;7.4;false;4.863199234008789;43.97460174560547
MARGUERITTES - Avenue Clément Ader;"[4.441958904266357; 43.865577697753906]";2;22;false;4.441958904266357;43.865577697753906
LEVES - RUE DU PETIT REAU;"[1.4773600101470947; 48.485679626464844]";2;7.4;false;1.4773600101470947;48.485679626464844
LEVES - RUE DU PETIT REAU;"[1.4773600101470947; 48.485679626464844]";2;7.4;false;1.4773600101470947;48.485679626464844
LIEVIN - Zone De L'alouette Rue De Jolis Champs;"[2.7432100772857666; 50.42436981201172]";2;7.4;false;2.7432100772857666;50.42436981201172
LIEVIN - Zone De L'alouette Rue De Jolis Champs;"[2.7432100772857666; 50.42436981201172]";2;3.7;false;2.7432100772857666;50.42436981201172
LYON - Rue de Gerland;"[4.840013027191162; 45.73562240600586]";4;7.4;false;4.840013027191162;45.73562240600586
LYON - Rue de Gerland;"[4.840013027191162; 45.73562240600586]";4;7.4;false;4.840013027191162;45.73562240600586
LYON - Rue de Gerland;"[4.840013027191162; 45.73562240600586]";4;7.4;false;4.840013027191162;45.73562240600586
LYON - Rue de Gerland;"[4.840013027191162; 45.73562240600586]";4;7.4;false;4.840013027191162;45.73562240600586
TOULOUSE - Place Paul Riché;"[1.432755947113037; 43.647430419921875]";2;22.0;false;1.432755947113037;43.647430419921875
TOULOUSE - Place Henri Russel;"[1.4532849788665771; 43.584903717041016]";2;3.7;false;1.4532849788665771;43.584903717041016
NIORT - Rue Jean-François Cail;"[0.41237300634384155; 46.331172943115234]";3;7.0;false;0.41237300634384155;46.331172943115234
LAUNAGUET - Av. Des Nobles;"[1.4558379650115967; 43.67409133911133]";2;3.7;false;1.4558379650115967;43.67409133911133
"FENOUILLET - Jean Jaures; Place De La Mairie";"[1.3920960426330566; 43.67878341674805]";2;3.7;false;1.3920960426330566;43.67878341674805
"FENOUILLET - Jean Jaures; Place De La Mairie";"[1.3920960426330566; 43.67878341674805]";2;3.7;false;1.3920960426330566;43.67878341674805
FLOURENS - Rue Du College;"[1.5626399517059326; 43.59465789794922]";2;3.7;false;1.5626399517059326;43.59465789794922
FLOURENS - Rue Du College;"[1.5626399517059326; 43.59465789794922]";2;22.0;false;1.5626399517059326;43.59465789794922
GAGNAC SUR GARONNE - Rue Du Chêne Vert;"[1.375372052192688; 43.69704055786133]";2;22.0;false;1.375372052192688;43.69704055786133
GAGNAC SUR GARONNE - Rue Du Chêne Vert;"[1.375372052192688; 43.69704055786133]";2;3.7;false;1.375372052192688;43.69704055786133
L'UNION - Rue Du Somport Parking Grande Halle;"[1.4814139604568481; 43.655792236328125]";2;22;false;1.4814139604568481;43.655792236328125
L'UNION - Rue Du Somport Parking Grande Halle;"[1.4814139604568481; 43.655792236328125]";2;22.0;false;1.4814139604568481;43.655792236328125
LAUNAGUET - Av. Des Nobles;"[1.4558379650115967; 43.67409133911133]";2;3.7;false;1.4558379650115967;43.67409133911133
DREMIL-LAFAGE - Allee De LEglise;"[1.6003700494766235; 43.596824645996094]";2;22.0;false;1.6003700494766235;43.596824645996094
LESPINASSE - Route De L'Hers;"[1.3934309482574463; 43.71175003051758]";2;3.7;false;1.3934309482574463;43.71175003051758
LESPINASSE - Route De L'Hers;"[1.3934309482574463; 43.71175003051758]";2;3.7;false;1.3934309482574463;43.71175003051758
MONDONVILLE - Rue De La Liberté;"[1.2866719961166382; 43.67109680175781]";2;22.0;false;1.2866719961166382;43.67109680175781
MONDONVILLE - Rue De La Liberté;"[1.2866719961166382; 43.67109680175781]";2;3.7;false;1.2866719961166382;43.67109680175781
PIBRAC - Aire de covoiturage;"[1.28302001953125; 43.604698181152344]";2;3.7;false;1.28302001953125;43.604698181152344
PIBRAC - Aire de covoiturage;"[1.28302001953125; 43.604698181152344]";2;50.0;false;1.28302001953125;43.604698181152344
QUINT-FONSEGRIVES - Route De Castres;"[1.5308010578155518; 43.585105895996094]";2;3.7;false;1.5308010578155518;43.585105895996094
QUINT-FONSEGRIVES - Route De Castres;"[1.5308010578155518; 43.585105895996094]";2;22.0;false;1.5308010578155518;43.585105895996094
DREMIL-LAFAGE - Allee De LEglise;"[1.6003700494766235; 43.596824645996094]";2;3.7;false;1.6003700494766235;43.596824645996094
CUGNAUX - Av De Toulouse;"[1.344812035560608; 43.5376091003418]";2;3.7;false;1.344812035560608;43.5376091003418
SAINT ALBAN - Rue Des Lilas;"[1.4131560325622559; 43.6934928894043]";2;22.0;false;1.4131560325622559;43.6934928894043
BRUGUIERES - Place De La Republique;"[1.411331057548523; 43.7274169921875]";2;22;false;1.411331057548523;43.7274169921875
BALMA-GRAMONT - Av. Georges Pompidou;"[1.4970840215682983; 43.62379455566406]";4;3.7;false;1.4970840215682983;43.62379455566406
BALMA-GRAMONT - Av. Georges Pompidou;"[1.4970840215682983; 43.62379455566406]";4;22.0;false;1.4970840215682983;43.62379455566406
BEAUZELLE - Rue Des Pins;"[1.3784040212631226; 43.66841506958008]";2;3.7;false;1.3784040212631226;43.66841506958008
BEAUZELLE - Rue Des Pins;"[1.3784040212631226; 43.66841506958008]";2;22.0;false;1.3784040212631226;43.66841506958008
BLAGNAC - Av. D'Andromède;"[1.371304988861084; 43.65568161010742]";2;3.7;false;1.371304988861084;43.65568161010742
BLAGNAC - Av. D'Andromède;"[1.371304988861084; 43.65568161010742]";2;22.0;false;1.371304988861084;43.65568161010742
BRAX - Place Du Vidalet;"[1.2427480220794678; 43.6163330078125]";2;22.0;false;1.2427480220794678;43.6163330078125
BRAX - Place Du Vidalet;"[1.2427480220794678; 43.6163330078125]";2;22.0;false;1.2427480220794678;43.6163330078125
BRUGUIERES - Place De La Republique;"[1.411331057548523; 43.7274169921875]";2;22.0;false;1.411331057548523;43.7274169921875
CUGNAUX - Av De Toulouse;"[1.344812035560608; 43.5376091003418]";2;3.7;false;1.344812035560608;43.5376091003418
CASTELGINEST - Rue De L'Eglise;"[1.427901029586792; 43.6933708190918]";2;22;false;1.427901029586792;43.6933708190918
CASTELGINEST - Rue De L'Eglise;"[1.427901029586792; 43.6933708190918]";2;22.0;false;1.427901029586792;43.6933708190918
COLOMIERS - Allée du Roussillon;"[1.3364180326461792; 43.61063766479492]";2;22.0;false;1.3364180326461792;43.61063766479492
COLOMIERS - Allée du Roussillon;"[1.3364180326461792; 43.61063766479492]";2;3.7;false;1.3364180326461792;43.61063766479492
COLOMIERS - Rue De Limogne;"[1.335265040397644; 43.611392974853516]";2;22.0;false;1.335265040397644;43.611392974853516
COLOMIERS - Rue De Limogne;"[1.335265040397644; 43.611392974853516]";2;22;false;1.335265040397644;43.611392974853516
CORNEBARRIEU - Parking Jules Ferry;"[1.3267920017242432; 43.64998245239258]";2;22.0;false;1.3267920017242432;43.64998245239258
CORNEBARRIEU - Parking Jules Ferry;"[1.3267920017242432; 43.64998245239258]";2;22.0;false;1.3267920017242432;43.64998245239258
SAINT ALBAN - Rue Des Lilas;"[1.4131560325622559; 43.6934928894043]";2;22.0;false;1.4131560325622559;43.6934928894043
SAINT ORENS - Rue Des Muriers;"[1.5377379655838013; 43.550357818603516]";2;22.0;false;1.5377379655838013;43.550357818603516
TOULOUSE - Place Henri Russel;"[1.4532849788665771; 43.584903717041016]";2;22.0;false;1.4532849788665771;43.584903717041016
TOULOUSE - Cité de l'espace;"[1.4923280477523804; 43.5869140625]";2;22.0;false;1.4923280477523804;43.5869140625
TOULOUSE - Av. Yves Brunaud;"[1.4666839838027954; 43.618194580078125]";2;3.7;false;1.4666839838027954;43.618194580078125
TOULOUSE - Av. Yves Brunaud;"[1.4666839838027954; 43.618194580078125]";2;22.0;false;1.4666839838027954;43.618194580078125
TOULOUSE - Carmes;"[1.4448059797286987; 43.5972785949707]";2;22.0;false;1.4448059797286987;43.5972785949707
TOULOUSE - Carmes;"[1.4448059797286987; 43.5972785949707]";2;3.7;false;1.4448059797286987;43.5972785949707
TOULOUSE - Caroline Aigle;"[1.4896506071090698; 43.56441116333008]";4;50.0;false;1.4896506071090698;43.56441116333008
TOULOUSE - Caroline Aigle;"[1.4896506071090698; 43.56441116333008]";4;3.7;false;1.4896506071090698;43.56441116333008
TOULOUSE - Caroline Aigle;"[1.4896506071090698; 43.56441116333008]";4;36.0;false;1.4896506071090698;43.56441116333008
TOULOUSE - Caroline Aigle;"[1.4896506071090698; 43.56441116333008]";4;50.0;false;1.4896506071090698;43.56441116333008
TOULOUSE - Cité de l'espace;"[1.4923280477523804; 43.5869140625]";2;22.0;false;1.4923280477523804;43.5869140625
TOULOUSE - Av. Frédéric Estèbe;"[1.4370330572128296; 43.619361877441406]";2;3.7;false;1.4370330572128296;43.619361877441406
TOULOUSE - François Verdier;"[1.451416015625; 43.60197448730469]";2;3.7;false;1.451416015625;43.60197448730469
TOULOUSE - François Verdier;"[1.451416015625; 43.60197448730469]";2;3.7;false;1.451416015625;43.60197448730469
TOULOUSE - Marengo;"[1.4564440250396729; 43.610111236572266]";4;3.7;false;1.4564440250396729;43.610111236572266
TOULOUSE - Marengo;"[1.4564440250396729; 43.610111236572266]";4;3.7;false;1.4564440250396729;43.610111236572266
TOULOUSE - Marengo;"[1.4564440250396729; 43.610111236572266]";4;36.0;false;1.4564440250396729;43.610111236572266
TOULOUSE - Marengo;"[1.4564440250396729; 43.610111236572266]";4;22.0;false;1.4564440250396729;43.610111236572266
TOULOUSE - Place Anatole France;"[1.4383840560913086; 43.60606002807617]";2;22.0;false;1.4383840560913086;43.60606002807617
TOULOUSE - Place Anatole France;"[1.4383840560913086; 43.60606002807617]";2;22.0;false;1.4383840560913086;43.60606002807617
TOULOUSE - Av. Frédéric Estèbe;"[1.4370330572128296; 43.619361877441406]";2;22.0;false;1.4370330572128296;43.619361877441406
TOULOUSE - Av. Camille Pujol;"[1.462088942527771; 43.600948333740234]";2;3.7;false;1.462088942527771;43.600948333740234
SAINT ORENS - Rue Des Muriers;"[1.5377379655838013; 43.550357818603516]";2;22.0;false;1.5377379655838013;43.550357818603516
TOULOUSE  - Jean Jaures;"[1.4509530067443848; 43.60687255859375]";4;22.0;false;1.4509530067443848;43.60687255859375
SAINT ORENS - Rue Des Sports;"[1.5336289405822754; 43.552860260009766]";2;22.0;false;1.5336289405822754;43.552860260009766
SAINT ORENS - Rue Des Sports;"[1.5336289405822754; 43.552860260009766]";2;3.7;false;1.5336289405822754;43.552860260009766
SEILH - Allée De L'Europe;"[1.3483020067214966; 43.69596481323242]";2;22.0;false;1.3483020067214966;43.69596481323242
SEILH - Allée De L'Europe;"[1.3483020067214966; 43.69596481323242]";2;22.0;false;1.3483020067214966;43.69596481323242
ST JEAN - Rue Des Roses;"[1.5042580366134644; 43.66584014892578]";2;22.0;false;1.5042580366134644;43.66584014892578
ST JEAN - Rue Des Roses;"[1.5042580366134644; 43.66584014892578]";2;22.0;false;1.5042580366134644;43.66584014892578
ST JORY - Place De La République;"[1.3703279495239258; 43.74264907836914]";2;22.0;false;1.3703279495239258;43.74264907836914
ST JORY - Place De La République;"[1.3703279495239258; 43.74264907836914]";2;3.7;false;1.3703279495239258;43.74264907836914
TOULOUSE  - Jean Jaures;"[1.4509530067443848; 43.60687255859375]";4;22.0;false;1.4509530067443848;43.60687255859375
TOULOUSE - Av. Camille Pujol;"[1.462088942527771; 43.600948333740234]";2;3.7;false;1.462088942527771;43.600948333740234
TOULOUSE  - Jean Jaures;"[1.4509530067443848; 43.60687255859375]";4;3.7;false;1.4509530067443848;43.60687255859375
TOULOUSE  - Jean Jaures;"[1.4509530067443848; 43.60687255859375]";4;22.0;false;1.4509530067443848;43.60687255859375
TOULOUSE  - Place Des Pradettes;"[1.3877309560775757; 43.581382751464844]";2;3.7;false;1.3877309560775757;43.581382751464844
TOULOUSE  - Place Des Pradettes;"[1.3877309560775757; 43.581382751464844]";2;3.7;false;1.3877309560775757;43.581382751464844
TOULOUSE - Allée Maurice Sarrault;"[1.4223320484161377; 43.595481872558594]";2;22.0;false;1.4223320484161377;43.595481872558594
TOULOUSE - Allée Maurice Sarrault;"[1.4223320484161377; 43.595481872558594]";2;3.7;false;1.4223320484161377;43.595481872558594
TOULOUSE - Angle Bld Lascrosse / Bld Maréchal Leclerc;"[1.4318970441818237; 43.609283447265625]";2;22.0;false;1.4318970441818237;43.609283447265625
TOULOUSE - Angle Bld Lascrosse / Bld Maréchal Leclerc;"[1.4318970441818237; 43.609283447265625]";2;22.0;false;1.4318970441818237;43.609283447265625
NIORT - Rue Jean-François Cail;"[0.41237300634384155; 46.331172943115234]";3;7.0;false;0.41237300634384155;46.331172943115234
ORLEANS - Rue Jean Moulin;"[1.91982901096344; 47.86469268798828]";2;3.4;false;1.91982901096344;47.86469268798828
BALMA-GRAMONT - Av. Georges Pompidou;"[1.4970840215682983; 43.62379455566406]";4;3.7;false;1.4970840215682983;43.62379455566406
SAINT VENANT - Chemin de Ceinture;"[2.549571990966797; 50.62468719482422]";2;3.7;false;2.549571990966797;50.62468719482422
LOCON - Place de l'Europe r du 8 Mai D845;"[2.6659300327301025; 50.57026672363281]";2;22.0;false;2.6659300327301025;50.57026672363281
LOCON - Place de l'Europe r du 8 Mai D845;"[2.6659300327301025; 50.57026672363281]";2;22.0;false;2.6659300327301025;50.57026672363281
MONT BERNENCHON - RUE DES ECOLES;"[2.587523937225342; 50.58475112915039]";2;22.0;false;2.587523937225342;50.58475112915039
MONT BERNENCHON - RUE DES ECOLES;"[2.587523937225342; 50.58475112915039]";2;3.7;false;2.587523937225342;50.58475112915039
NOEUX LES MINES - Avenue Pierre Guillon;"[2.669687032699585; 50.472015380859375]";2;22.0;false;2.669687032699585;50.472015380859375
NOEUX LES MINES - Avenue Pierre Guillon;"[2.669687032699585; 50.472015380859375]";2;22.0;false;2.669687032699585;50.472015380859375
"NOEUX LES MINES - rue Nationale ";"[2.6630449295043945; 50.48032760620117]";2;3.7;false;2.6630449295043945;50.48032760620117
"NOEUX LES MINES - rue Nationale ";"[2.6630449295043945; 50.48032760620117]";2;50.0;false;2.6630449295043945;50.48032760620117
SAINT VENANT - Chemin de Ceinture;"[2.549571990966797; 50.62468719482422]";2;50.0;false;2.549571990966797;50.62468719482422
LILLERS - D69/La Ferme de Philiomel;"[2.4890880584716797; 50.5627326965332]";2;22.0;false;2.4890880584716797;50.5627326965332
VERMELLES - Place de la République D39;"[2.7458488941192627; 50.48783493041992]";2;22.0;false;2.7458488941192627;50.48783493041992
VERMELLES - Place de la République D39;"[2.7458488941192627; 50.48783493041992]";2;22.0;false;2.7458488941192627;50.48783493041992
AUMONT AUBRAC - Place Du Foirail;"[3.2847659587860107; 44.72175598144531]";2;3.7;false;3.2847659587860107;44.72175598144531
AUMONT AUBRAC - Place Du Foirail;"[3.2847659587860107; 44.72175598144531]";2;3.7;false;3.2847659587860107;44.72175598144531
BADAROUX - Rue Du Riou;"[3.5484540462493896; 44.53612518310547]";2;18;false;3.5484540462493896;44.53612518310547
BADAROUX - Rue Du Riou;"[3.5484540462493896; 44.53612518310547]";2;3.7;false;3.5484540462493896;44.53612518310547
BAGNOLS LES BAINS - Avenue De La Gare;"[3.6622440814971924; 44.507266998291016]";2;3.7;false;3.6622440814971924;44.507266998291016
BAGNOLS LES BAINS - Avenue De La Gare;"[3.6622440814971924; 44.507266998291016]";2;3.7;false;3.6622440814971924;44.507266998291016
LILLERS - D69/La Ferme de Philiomel;"[2.4890880584716797; 50.5627326965332]";2;22.0;false;2.4890880584716797;50.5627326965332
LAPUGNOY - Rue Cyr Bouchart D181E5;"[2.539910078048706; 50.51535415649414]";2;22.0;false;2.539910078048706;50.51535415649414
BOURG SUR COLAGNE (CHIRAC) - Place De La Liberté;"[3.264575958251953; 44.52479553222656]";2;3.7;false;3.264575958251953;44.52479553222656
HERSIN COUPIGNY - Rue de Lavoisier;"[2.646243095397949; 50.44741439819336]";2;22.0;false;2.646243095397949;50.44741439819336
DIVION - rue Pasteur;"[2.4987709522247314; 50.4708366394043]";2;22.0;false;2.4987709522247314;50.4708366394043
DIVION - rue Pasteur;"[2.4987709522247314; 50.4708366394043]";2;22.0;false;2.4987709522247314;50.4708366394043
DOUVRIN  - rue Marcel Cabiddu;"[2.84602689743042; 50.510719299316406]";2;50.0;false;2.84602689743042;50.510719299316406
DOUVRIN  - rue Marcel Cabiddu;"[2.84602689743042; 50.510719299316406]";2;3.7;false;2.84602689743042;50.510719299316406
GAUCHIN LEGAL - rue de Caucourt (D73);"[2.5801239013671875; 50.4152946472168]";2;50.0;false;2.5801239013671875;50.4152946472168
GAUCHIN LEGAL - rue de Caucourt (D73);"[2.5801239013671875; 50.4152946472168]";2;3.7;false;2.5801239013671875;50.4152946472168
GONNEHEM - Place Louis et André Delannoy B01;"[2.575956106185913; 50.56279754638672]";2;22.0;false;2.575956106185913;50.56279754638672
GONNEHEM - Place Louis et André Delannoy B01;"[2.575956106185913; 50.56279754638672]";2;22.0;false;2.575956106185913;50.56279754638672
HERSIN COUPIGNY - Rue de Lavoisier;"[2.646243095397949; 50.44741439819336]";2;22.0;false;2.646243095397949;50.44741439819336
LAPUGNOY - Rue Cyr Bouchart D181E5;"[2.539910078048706; 50.51535415649414]";2;22.0;false;2.539910078048706;50.51535415649414
HOUDAIN - Place de la Marne;"[2.5489590167999268; 50.45645523071289]";2;22.0;false;2.5489590167999268;50.45645523071289
HOUDAIN - Place de la Marne;"[2.5489590167999268; 50.45645523071289]";2;22.0;false;2.5489590167999268;50.45645523071289
ISBERGUES - Rue Roger Salengro;"[2.4696969985961914; 50.61955261230469]";2;3.7;false;2.4696969985961914;50.61955261230469
ISBERGUES - Rue Roger Salengro;"[2.4696969985961914; 50.61955261230469]";2;50.0;false;2.4696969985961914;50.61955261230469
LA COUTURE - Rue du Colonel Bento Roma;"[2.714592933654785; 50.580345153808594]";2;43.0;false;2.714592933654785;50.580345153808594
LA COUTURE - Rue du Colonel Bento Roma;"[2.714592933654785; 50.580345153808594]";2;50.0;false;2.714592933654785;50.580345153808594
LABOURSE - Rue Lavoisier;"[2.683983087539673; 50.48207473754883]";2;3.7;false;2.683983087539673;50.48207473754883
LABOURSE - Rue Lavoisier;"[2.683983087539673; 50.48207473754883]";2;3.7;false;2.683983087539673;50.48207473754883
BOURG SUR COLAGNE (CHIRAC) - Place De La Liberté;"[3.264575958251953; 44.52479553222656]";2;18.0;false;3.264575958251953;44.52479553222656
BRION - D12;"[3.045875072479248; 44.771602630615234]";2;18.0;false;3.045875072479248;44.771602630615234
DIEVAL - Rue du 8 Mai 1945;"[2.4505510330200195; 50.4358024597168]";2;50.0;false;2.4505510330200195;50.4358024597168
LE ROZIER - Route De Capluc;"[3.2071781158447266; 44.191383361816406]";2;3.7;false;3.2071781158447266;44.191383361816406
LE COLLET DE DEZE - Rue Basse;"[3.923475980758667; 44.2451286315918]";2;3.7;false;3.923475980758667;44.2451286315918
LE COLLET DE DEZE - Rue Basse;"[3.923475980758667; 44.2451286315918]";2;3.7;false;3.923475980758667;44.2451286315918
LE MALZIEU VILLE - Parking Station Service;"[3.332827091217041; 44.85667037963867]";2;3.7;false;3.332827091217041;44.85667037963867
LE MALZIEU VILLE - Parking Station Service;"[3.332827091217041; 44.85667037963867]";2;3.7;false;3.332827091217041;44.85667037963867
LE MASSEGROS - Rd 32;"[3.1740379333496094; 44.30915069580078]";2;36;false;3.1740379333496094;44.30915069580078
LE MASSEGROS - Rd 32;"[3.1740379333496094; 44.30915069580078]";2;50.0;false;3.1740379333496094;44.30915069580078
LE POMPIDOU - Parking Du Camping;"[3.6580169200897217; 44.19475555419922]";2;18.0;false;3.6580169200897217;44.19475555419922
LE POMPIDOU - Parking Du Camping;"[3.6580169200897217; 44.19475555419922]";2;18.0;false;3.6580169200897217;44.19475555419922
LE ROZIER - Route De Capluc;"[3.2071781158447266; 44.191383361816406]";2;3.7;false;3.2071781158447266;44.191383361816406
LE BLEYMARD - Rd901;"[3.7377450466156006; 44.49057388305664]";2;3.7;false;3.7377450466156006;44.49057388305664
MARVEJOLS - Le Pré De Suzon;"[3.287477970123291; 44.55417251586914]";2;3.7;false;3.287477970123291;44.55417251586914
MARVEJOLS - Le Pré De Suzon;"[3.287477970123291; 44.55417251586914]";2;18;false;3.287477970123291;44.55417251586914
MARVEJOLS - Place Du Barry;"[3.292954921722412; 44.552032470703125]";2;3.7;false;3.292954921722412;44.552032470703125
